MaskName:level9_nav_mask.txt
MaskW:59
MaskH:36
MaskdW:0.8
MaskdH:0.8
0,0,-24.25,-15.1,5,-23.45,-15.1,5,-24.25,-14.3,5,-23.45,-14.3,5,0
1,0,-23.45,-15.1,5,-22.65,-15.1,5,-23.45,-14.3,5,-22.65,-14.3,5,0
2,0,-22.65,-15.1,5,-21.85,-15.1,5,-22.65,-14.3,5,-21.85,-14.3,5,0
3,0,-21.85,-15.1,5,-21.05,-15.1,5,-21.85,-14.3,5,-21.05,-14.3,5,0
4,0,-21.05,-15.1,5,-20.25,-15.1,5,-21.05,-14.3,5,-20.25,-14.3,5,0
5,0,-20.25,-15.1,5,-19.45,-15.1,5,-20.25,-14.3,5,-19.45,-14.3,5,0
6,0,-19.45,-15.1,5,-18.65,-15.1,5,-19.45,-14.3,5,-18.65,-14.3,5,0
7,0,-18.65,-15.1,5,-17.85,-15.1,5,-18.65,-14.3,5,-17.85,-14.3,5,0
8,0,-17.85,-15.1,5,-17.05,-15.1,5,-17.85,-14.3,5,-17.05,-14.3,5,0
9,0,-17.05,-15.1,5,-16.25,-15.1,5,-17.05,-14.3,5,-16.25,-14.3,5,0
10,0,-16.25,-15.1,5,-15.45,-15.1,5,-16.25,-14.3,5,-15.45,-14.3,5,0
11,0,-15.45,-15.1,5,-14.65,-15.1,5,-15.45,-14.3,5,-14.65,-14.3,5,0
12,0,-14.65,-15.1,5,-13.85,-15.1,5,-14.65,-14.3,5,-13.85,-14.3,5,0
13,0,-13.85,-15.1,5,-13.05,-15.1,5,-13.85,-14.3,5,-13.05,-14.3,5,0
14,0,-13.05,-15.1,5,-12.25,-15.1,5,-13.05,-14.3,5,-12.25,-14.3,5,0
15,0,-12.25,-15.1,5,-11.45,-15.1,5,-12.25,-14.3,5,-11.45,-14.3,5,0
16,0,-11.45,-15.1,5,-10.65,-15.1,5,-11.45,-14.3,5,-10.65,-14.3,5,0
17,0,-10.65,-15.1,5,-9.85,-15.1,5,-10.65,-14.3,5,-9.85,-14.3,5,0
18,0,-9.85,-15.1,5,-9.05,-15.1,5,-9.85,-14.3,5,-9.05,-14.3,5,0
19,0,-9.05,-15.1,5,-8.25,-15.1,5,-9.05,-14.3,5,-8.25,-14.3,5,0
20,0,-8.25,-15.1,5,-7.45,-15.1,5,-8.25,-14.3,5,-7.45,-14.3,5,0
21,0,-7.45,-15.1,5,-6.65,-15.1,5,-7.45,-14.3,5,-6.65,-14.3,5,0
22,0,-6.65,-15.1,5,-5.85,-15.1,5,-6.65,-14.3,5,-5.85,-14.3,5,0
23,0,-5.85,-15.1,5,-5.05,-15.1,5,-5.85,-14.3,5,-5.05,-14.3,5,0
24,0,-5.05,-15.1,5,-4.25,-15.1,5,-5.05,-14.3,5,-4.25,-14.3,5,0
25,0,-4.25,-15.1,5,-3.45,-15.1,5,-4.25,-14.3,5,-3.45,-14.3,5,0
26,0,-3.45,-15.1,5,-2.65,-15.1,5,-3.45,-14.3,5,-2.65,-14.3,5,0
27,0,-2.65,-15.1,5,-1.85,-15.1,5,-2.65,-14.3,5,-1.85,-14.3,5,0
28,0,-1.85,-15.1,5,-1.05,-15.1,5,-1.85,-14.3,5,-1.05,-14.3,5,0
29,0,-1.05,-15.1,5,-0.25,-15.1,5,-1.05,-14.3,5,-0.25,-14.3,5,0
30,0,-0.25,-15.1,5,0.549999,-15.1,5,-0.25,-14.3,5,0.549999,-14.3,5,0
31,0,0.549999,-15.1,5,1.35,-15.1,5,0.549999,-14.3,5,1.35,-14.3,5,0
32,0,1.35,-15.1,5,2.15,-15.1,5,1.35,-14.3,5,2.15,-14.3,5,0
33,0,2.15,-15.1,5,2.95,-15.1,5,2.15,-14.3,5,2.95,-14.3,5,0
34,0,2.95,-15.1,5,3.75,-15.1,5,2.95,-14.3,5,3.75,-14.3,5,0
35,0,3.75,-15.1,5,4.55,-15.1,5,3.75,-14.3,5,4.55,-14.3,5,0
36,0,4.55,-15.1,5,5.35,-15.1,5,4.55,-14.3,5,5.35,-14.3,5,0
37,0,5.35,-15.1,5,6.15,-15.1,5,5.35,-14.3,5,6.15,-14.3,5,0
38,0,6.15,-15.1,5,6.95,-15.1,5,6.15,-14.3,5,6.95,-14.3,5,0
39,0,6.95,-15.1,5,7.75,-15.1,5,6.95,-14.3,5,7.75,-14.3,5,0
40,0,7.75,-15.1,5,8.55,-15.1,5,7.75,-14.3,5,8.55,-14.3,5,0
41,0,8.55,-15.1,5,9.35,-15.1,5,8.55,-14.3,5,9.35,-14.3,5,0
42,0,9.35,-15.1,5,10.15,-15.1,5,9.35,-14.3,5,10.15,-14.3,5,0
43,0,10.15,-15.1,5,10.95,-15.1,5,10.15,-14.3,5,10.95,-14.3,5,0
44,0,10.95,-15.1,5,11.75,-15.1,5,10.95,-14.3,5,11.75,-14.3,5,0
45,0,11.75,-15.1,5,12.55,-15.1,5,11.75,-14.3,5,12.55,-14.3,5,0
46,0,12.55,-15.1,5,13.35,-15.1,5,12.55,-14.3,5,13.35,-14.3,5,0
47,0,13.35,-15.1,5,14.15,-15.1,5,13.35,-14.3,5,14.15,-14.3,5,0
48,0,14.15,-15.1,5,14.95,-15.1,5,14.15,-14.3,5,14.95,-14.3,5,0
49,0,14.95,-15.1,5,15.75,-15.1,5,14.95,-14.3,5,15.75,-14.3,5,0
50,0,15.75,-15.1,5,16.55,-15.1,5,15.75,-14.3,5,16.55,-14.3,5,0
51,0,16.55,-15.1,5,17.35,-15.1,5,16.55,-14.3,5,17.35,-14.3,5,0
52,0,17.35,-15.1,5,18.15,-15.1,5,17.35,-14.3,5,18.15,-14.3,5,0
53,0,18.15,-15.1,5,18.95,-15.1,5,18.15,-14.3,5,18.95,-14.3,5,0
54,0,18.95,-15.1,5,19.75,-15.1,5,18.95,-14.3,5,19.75,-14.3,5,0
55,0,19.75,-15.1,5,20.55,-15.1,5,19.75,-14.3,5,20.55,-14.3,5,0
56,0,20.55,-15.1,5,21.35,-15.1,5,20.55,-14.3,5,21.35,-14.3,5,0
57,0,21.35,-15.1,5,22.15,-15.1,5,21.35,-14.3,5,22.15,-14.3,5,0
58,0,22.15,-15.1,5,22.95,-15.1,5,22.15,-14.3,5,22.95,-14.3,5,0
0,1,-24.25,-14.3,5,-23.45,-14.3,5,-24.25,-13.5,5,-23.45,-13.5,5,0
1,1,-23.45,-14.3,5,-22.65,-14.3,5,-23.45,-13.5,5,-22.65,-13.5,5,0
2,1,-22.65,-14.3,5,-21.85,-14.3,5,-22.65,-13.5,5,-21.85,-13.5,5,0
3,1,-21.85,-14.3,5,-21.05,-14.3,5,-21.85,-13.5,5,-21.05,-13.5,5,0
4,1,-21.05,-14.3,5,-20.25,-14.3,5,-21.05,-13.5,5,-20.25,-13.5,5,0
5,1,-20.25,-14.3,5,-19.45,-14.3,5,-20.25,-13.5,5,-19.45,-13.5,5,0
6,1,-19.45,-14.3,5,-18.65,-14.3,5,-19.45,-13.5,5,-18.65,-13.5,5,0
7,1,-18.65,-14.3,5,-17.85,-14.3,5,-18.65,-13.5,5,-17.85,-13.5,5,0
8,1,-17.85,-14.3,5,-17.05,-14.3,5,-17.85,-13.5,5,-17.05,-13.5,5,0
9,1,-17.05,-14.3,5,-16.25,-14.3,5,-17.05,-13.5,5,-16.25,-13.5,5,0
10,1,-16.25,-14.3,5,-15.45,-14.3,5,-16.25,-13.5,5,-15.45,-13.5,5,0
11,1,-15.45,-14.3,5,-14.65,-14.3,5,-15.45,-13.5,5,-14.65,-13.5,5,0
12,1,-14.65,-14.3,5,-13.85,-14.3,5,-14.65,-13.5,5,-13.85,-13.5,5,0
13,1,-13.85,-14.3,5,-13.05,-14.3,5,-13.85,-13.5,5,-13.05,-13.5,5,0
14,1,-13.05,-14.3,5,-12.25,-14.3,5,-13.05,-13.5,5,-12.25,-13.5,5,0
15,1,-12.25,-14.3,5,-11.45,-14.3,5,-12.25,-13.5,5,-11.45,-13.5,5,0
16,1,-11.45,-14.3,5,-10.65,-14.3,5,-11.45,-13.5,5,-10.65,-13.5,5,0
17,1,-10.65,-14.3,5,-9.85,-14.3,5,-10.65,-13.5,5,-9.85,-13.5,5,0
18,1,-9.85,-14.3,5,-9.05,-14.3,5,-9.85,-13.5,5,-9.05,-13.5,5,0
19,1,-9.05,-14.3,5,-8.25,-14.3,5,-9.05,-13.5,5,-8.25,-13.5,5,0
20,1,-8.25,-14.3,5,-7.45,-14.3,5,-8.25,-13.5,5,-7.45,-13.5,5,0
21,1,-7.45,-14.3,5,-6.65,-14.3,5,-7.45,-13.5,5,-6.65,-13.5,5,0
22,1,-6.65,-14.3,5,-5.85,-14.3,5,-6.65,-13.5,5,-5.85,-13.5,5,0
23,1,-5.85,-14.3,5,-5.05,-14.3,5,-5.85,-13.5,5,-5.05,-13.5,5,0
24,1,-5.05,-14.3,5,-4.25,-14.3,5,-5.05,-13.5,5,-4.25,-13.5,5,0
25,1,-4.25,-14.3,5,-3.45,-14.3,5,-4.25,-13.5,5,-3.45,-13.5,5,0
26,1,-3.45,-14.3,5,-2.65,-14.3,5,-3.45,-13.5,5,-2.65,-13.5,5,0
27,1,-2.65,-14.3,5,-1.85,-14.3,5,-2.65,-13.5,5,-1.85,-13.5,5,0
28,1,-1.85,-14.3,5,-1.05,-14.3,5,-1.85,-13.5,5,-1.05,-13.5,5,0
29,1,-1.05,-14.3,5,-0.25,-14.3,5,-1.05,-13.5,5,-0.25,-13.5,5,0
30,1,-0.25,-14.3,5,0.549999,-14.3,5,-0.25,-13.5,5,0.549999,-13.5,5,0
31,1,0.549999,-14.3,5,1.35,-14.3,5,0.549999,-13.5,5,1.35,-13.5,5,0
32,1,1.35,-14.3,5,2.15,-14.3,5,1.35,-13.5,5,2.15,-13.5,5,0
33,1,2.15,-14.3,5,2.95,-14.3,5,2.15,-13.5,5,2.95,-13.5,5,0
34,1,2.95,-14.3,5,3.75,-14.3,5,2.95,-13.5,5,3.75,-13.5,5,0
35,1,3.75,-14.3,5,4.55,-14.3,5,3.75,-13.5,5,4.55,-13.5,5,0
36,1,4.55,-14.3,5,5.35,-14.3,5,4.55,-13.5,5,5.35,-13.5,5,0
37,1,5.35,-14.3,5,6.15,-14.3,5,5.35,-13.5,5,6.15,-13.5,5,0
38,1,6.15,-14.3,5,6.95,-14.3,5,6.15,-13.5,5,6.95,-13.5,5,0
39,1,6.95,-14.3,5,7.75,-14.3,5,6.95,-13.5,5,7.75,-13.5,5,0
40,1,7.75,-14.3,5,8.55,-14.3,5,7.75,-13.5,5,8.55,-13.5,5,0
41,1,8.55,-14.3,5,9.35,-14.3,5,8.55,-13.5,5,9.35,-13.5,5,0
42,1,9.35,-14.3,5,10.15,-14.3,5,9.35,-13.5,5,10.15,-13.5,5,0
43,1,10.15,-14.3,5,10.95,-14.3,5,10.15,-13.5,5,10.95,-13.5,5,0
44,1,10.95,-14.3,5,11.75,-14.3,5,10.95,-13.5,5,11.75,-13.5,5,0
45,1,11.75,-14.3,5,12.55,-14.3,5,11.75,-13.5,5,12.55,-13.5,5,0
46,1,12.55,-14.3,5,13.35,-14.3,5,12.55,-13.5,5,13.35,-13.5,5,0
47,1,13.35,-14.3,5,14.15,-14.3,5,13.35,-13.5,5,14.15,-13.5,5,0
48,1,14.15,-14.3,5,14.95,-14.3,5,14.15,-13.5,5,14.95,-13.5,5,0
49,1,14.95,-14.3,5,15.75,-14.3,5,14.95,-13.5,5,15.75,-13.5,5,0
50,1,15.75,-14.3,5,16.55,-14.3,5,15.75,-13.5,5,16.55,-13.5,5,0
51,1,16.55,-14.3,5,17.35,-14.3,5,16.55,-13.5,5,17.35,-13.5,5,0
52,1,17.35,-14.3,5,18.15,-14.3,5,17.35,-13.5,5,18.15,-13.5,5,0
53,1,18.15,-14.3,5,18.95,-14.3,5,18.15,-13.5,5,18.95,-13.5,5,0
54,1,18.95,-14.3,5,19.75,-14.3,5,18.95,-13.5,5,19.75,-13.5,5,0
55,1,19.75,-14.3,5,20.55,-14.3,5,19.75,-13.5,5,20.55,-13.5,5,0
56,1,20.55,-14.3,5,21.35,-14.3,5,20.55,-13.5,5,21.35,-13.5,5,0
57,1,21.35,-14.3,5,22.15,-14.3,5,21.35,-13.5,5,22.15,-13.5,5,0
58,1,22.15,-14.3,5,22.95,-14.3,5,22.15,-13.5,5,22.95,-13.5,5,0
0,2,-24.25,-13.5,5,-23.45,-13.5,5,-24.25,-12.7,5,-23.45,-12.7,5,0
1,2,-23.45,-13.5,5,-22.65,-13.5,5,-23.45,-12.7,5,-22.65,-12.7,5,0
2,2,-22.65,-13.5,5,-21.85,-13.5,5,-22.65,-12.7,5,-21.85,-12.7,5,0
3,2,-21.85,-13.5,5,-21.05,-13.5,5,-21.85,-12.7,5,-21.05,-12.7,5,0
4,2,-21.05,-13.5,5,-20.25,-13.5,5,-21.05,-12.7,5,-20.25,-12.7,5,0
5,2,-20.25,-13.5,5,-19.45,-13.5,5,-20.25,-12.7,5,-19.45,-12.7,5,0
6,2,-19.45,-13.5,5,-18.65,-13.5,5,-19.45,-12.7,5,-18.65,-12.7,5,0
7,2,-18.65,-13.5,5,-17.85,-13.5,5,-18.65,-12.7,5,-17.85,-12.7,5,0
8,2,-17.85,-13.5,5,-17.05,-13.5,5,-17.85,-12.7,5,-17.05,-12.7,5,0
9,2,-17.05,-13.5,5,-16.25,-13.5,5,-17.05,-12.7,5,-16.25,-12.7,5,0
10,2,-16.25,-13.5,5,-15.45,-13.5,5,-16.25,-12.7,5,-15.45,-12.7,5,0
11,2,-15.45,-13.5,5,-14.65,-13.5,5,-15.45,-12.7,5,-14.65,-12.7,5,0
12,2,-14.65,-13.5,5,-13.85,-13.5,5,-14.65,-12.7,5,-13.85,-12.7,5,0
